"items.a","items.b","items.g","items.u","means","F1"
1,1.57717060582416,0.5,1,0,0.675394677839045
1,1.07929043568472,0.5,1,0,0.675394677839045
1,0.860257793635244,0.5,1,0,0.675394677839045
1,0.285265702800986,0.5,1,0,0.675394677839045
1,0.285265702800986,0.5,1,0,0.675394677839045
1,-0.221061767108263,0.5,1,0,0.675394677839045
1,0.0574355815445574,0.5,1,0,0.675394677839045
1,-0.00138108952991313,0.5,1,0,0.675394677839045
1,0.216735176498283,0.5,1,0,0.675394677839045
1,1.08597659773658,0.5,1,0,0.675394677839045
1,2.41242023374721,0.5,1,0,0.675394677839045
1,1.00798102778279,0.5,1,0,0.675394677839045
1,-0.344394180011814,0.5,1,0,0.675394677839045
1,-0.214954452930971,0.5,1,0,0.675394677839045
1,-0.0138031502423044,0.5,1,0,0.675394677839045
1,0.087949749903795,0.5,1,0,0.675394677839045
1,0.416199737150816,0.5,1,0,0.675394677839045
1,0.512595304769896,0.5,1,0,0.675394677839045
1,-0.199956911737314,0.5,1,0,0.675394677839045
1,0.181431939125269,0.5,1,0,0.675394677839045
1,0.530696938910219,0.5,1,0,0.675394677839045
1,0.652687012231998,0.5,1,0,0.675394677839045
1,1.64998137883966,0.5,1,0,0.675394677839045
1,0.0122653978236069,0.5,1,0,0.675394677839045
1,0.132131683866157,0.5,1,0,0.675394677839045
1,0.112984872128098,0.5,1,0,0.675394677839045
1,0.348805470801321,0.5,1,0,0.675394677839045
1,1.06811108377157,0.5,1,0,0.675394677839045
1,1.7000194566781,0.5,1,0,0.675394677839045
1,0.814346889301881,0.5,1,0,0.675394677839045
1,1.06221411927943,0.5,1,0,0.675394677839045
1,-0.169412874410165,0.5,1,0,0.675394677839045
1,1.18682899968635,0.5,1,0,0.675394677839045
1,0.819973098121499,0.5,1,0,0.675394677839045
1,1.44956527334088,0.5,1,0,0.675394677839045
1,1.10580211851102,0.5,1,0,0.675394677839045
1,1.58897307186923,0.5,1,0,0.675394677839045
1,2.57799486353025,0.5,1,0,0.675394677839045
1,2.00184669406806,0.5,1,0,0.675394677839045
1,2.24751460269094,0.5,1,0,0.675394677839045
1,0.493180729379952,0.5,1,0,0.675394677839045
1,0.408337628513962,0.5,1,0,0.675394677839045
1,0.0706231223963145,0.5,1,0,0.675394677839045
1,0.209072912471839,0.5,1,0,0.675394677839045
1,0.271735006863451,0.5,1,0,0.675394677839045
1,0.379003108167554,0.5,1,0,0.675394677839045
